commodity,date,price_ngn_mt,currency,unit,source,market_type,region,fx_rate,rainfall_index,data_quality_score,is_validated,notes,data_source,record_type,outlier_flag,outlier_reason,price_raw_ngn_mt,fx_rate_usd_ngn,fuel_diesel_ngn_litre,fuel_petrol_ngn_litre,headline_inflation_yoy,food_inflation_yoy,season_dry,season_rainy,season_planting,season_planting_early,season_planting_late,season_harvesting,season_harvest_early,season_harvest_lean,cashew_harvest,cocoa_main_crop,cocoa_mid_crop,sesame_harvest,ginger_harvest,hibiscus_harvest,sorghum_harvest,maize_harvest,soybean_harvest,is_ramadan,is_lean_season,is_festive_period,month_sin,month_cos,week_sin,week_cos,wheat_harvest,price_usd_mt,price_lag_1w,price_lag_2w,price_lag_4w,price_lag_8w,price_lag_12w,price_lag_26w,price_lag_52w,rolling_mean_4w,rolling_std_4w,rolling_mean_8w,rolling_std_8w,rolling_mean_12w,rolling_std_12w,rolling_mean_26w,rolling_std_26w,rolling_max_4w,rolling_min_4w,rolling_max_12w,rolling_min_12w,pct_change_1w,pct_change_4w,pct_change_12w,pct_change_52w,momentum_4w_vs_26w,acceleration_1w,price_zscore_52w,log_price,fuel_cost_index,shock_active,shock_severity,commodity_season_score,price_real_ngn_mt,weeks_since_start,year,quarter
Beans (red),2016-03-21,1065300.0,NGN,NGN/MT,Gap-filled,wholesale,National,,,0.6,False,Weekly gap-fill,Interpolated,historical,False,,,199.0,135.085,114.64888888888888,11.4,12.5,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,0,5353.27,1133600.0,1201900.0,1338500.0,1577550.0,,,,1167750.0,88174.92084865557,1304350.0,167300.14943209107,1397486.3636363635,213862.3997935461,1397486.3636363635,213862.3997935461,1270200.0,1065300.0,1680000.0,1065300.0,-6.025052928722651,-20.410907732536423,,,-16.439,-0.3423838214757886,,13.878767946301561,0.925,0,0,0.0,956283.66,10,2016,1
Beans (red),2016-03-28,997000.0,NGN,NGN/MT,Gap-filled,wholesale,National,,,0.6,False,Weekly gap-fill,Interpolated,historical,False,,,199.0,135.085,114.64888888888888,11.4,12.5,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.0,6.123233995736766e-17,1.0,-1.6081226496766364e-16,0,5010.05,1065300.0,1133600.0,1270200.0,1543400.0,,,,1099450.0,88174.92084865557,1236050.0,167300.14943209107,1364112.5,234403.46154460026,1364112.5,234403.46154460026,1201900.0,997000.0,1680000.0,997000.0,-6.411339528771243,-21.508423870256653,,,-19.402,-0.3862866000485914,-1.566,13.8125070519525,0.925,0,0,0.0,894973.07,11,2016,1
Beans (red),2016-04-04,928700.0,NGN,NGN/MT,Gap-filled,wholesale,National,,,0.6,False,Weekly gap-fill,Interpolated,historical,False,,,199.0,135.085,114.64888888888888,11.4,12.5,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.1205366802553228,0,4666.83,997000.0,1065300.0,1201900.0,1475100.0,1680000.0,,,1031150.0,88174.92084865557,1167750.0,167300.14943209107,1301504.1666666667,242553.8932225666,1330619.2307692308,254852.15774580426,1133600.0,928700.0,1680000.0,928700.0,-6.850551654964898,-22.73067642898744,-44.720238095238095,,-22.506,-0.439212126193655,-1.577,13.741542114537506,0.925,0,0,0.333,833662.48,12,2016,2
Beans (red),2016-04-11,860400.0,NGN,NGN/MT,Gap-filled,wholesale,National,,,0.6,False,Weekly gap-fill,Interpolated,historical,False,,,199.0,134.45714285714286,134.37,11.4,12.5,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.970941817426052,-0.2393156642875575,0,4323.62,928700.0,997000.0,1133600.0,1406800.0,1680000.0,,,962850.0,88174.92084865557,1099450.0,167300.14943209107,1233204.1666666667,241678.1128036491,1297032.142857143,275221.35120043537,1065300.0,860400.0,1577550.0,860400.0,-7.354366318509742,-24.10021171489062,-48.785714285714285,,-25.765,-0.5038146635448442,-1.586,13.665153838625153,0.971,0,0,0.333,772351.89,13,2016,2
Beans (red),2016-04-18,792100.0,NGN,NGN/MT,Gap-filled,wholesale,National,,,0.6,False,Weekly gap-fill,Interpolated,historical,False,,,199.0,134.45714285714286,134.37,11.4,12.5,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.3546048870425354,0,3980.4,860400.0,928700.0,1065300.0,1338500.0,1577550.0,,,894550.0,88174.92084865557,1031150.0,167300.14943209107,1167750.0,246259.15211419048,1263370.0,295522.25792412215,997000.0,792100.0,1543400.0,792100.0,-7.938168293816828,-25.64535811508495,-49.78923013533644,,-29.193,-0.583801975307086,-1.595,13.582444187918435,0.971,0,0,0.333,711041.29,14,2016,2
Beans (red),2016-04-25,723800.0,NGN,NGN/MT,Gap-filled,wholesale,National,,,0.6,False,Weekly gap-fill,Interpolated,historical,False,,,199.0,134.45714285714286,134.37,11.4,12.5,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,0,3637.19,792100.0,860400.0,997000.0,1270200.0,1543400.0,,,826250.0,88174.92084865557,962850.0,167300.14943209107,1099450.0,246259.15211419048,1229646.875,315764.4129562153,928700.0,723800.0,1475100.0,723800.0,-8.622648655472798,-27.40220661985958,-53.103537644162245,,-32.806,-0.6844803616559698,-1.602,13.492271771707951,0.971,0,0,0.333,649730.7,15,2016,2
Beans (red),2016-05-02,655500.0,NGN,NGN/MT,Gap-filled,wholesale,National,,,0.6,False,Weekly gap-fill,Interpolated,historical,False,,,199.0,134.45714285714286,134.37,11.4,12.5,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.4999999999999999,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,0,3293.97,723800.0,792100.0,928700.0,1201900.0,1475100.0,,,757950.0,88174.92084865557,894550.0,167300.14943209107,1031150.0,246259.15211419048,1195873.5294117648,335955.8416470305,860400.0,655500.0,1406800.0,655500.0,-9.436308372478585,-29.417465274038978,-55.56233475696564,,-36.62,-0.8136597170057875,-1.608,13.39315510773774,0.971,0,0,0.333,588420.11,16,2016,2
Beans (red),2016-05-09,587200.0,NGN,NGN/MT,Gap-filled,wholesale,National,,,0.6,False,Weekly gap-fill,Interpolated,historical,False,,,199.0,134.03181818181818,137.62363636363636,11.4,12.5,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.4999999999999999,-0.8660254037844387,0.7485107481711013,-0.663122658240795,0,2950.75,655500.0,723800.0,860400.0,1133600.0,1406800.0,,,689650.0,88174.92084865557,826250.0,167300.14943209107,962850.0,246259.15211419048,1162058.3333333333,356103.2807264173,792100.0,587200.0,1338500.0,587200.0,-10.419527078565983,-31.752673175267322,-58.25988058003981,,-40.653,-0.9832187060873974,-1.614,13.283122459278268,0.977,0,0,0.333,527109.52,17,2016,2
Beans (red),2016-05-16,518900.0,NGN,NGN/MT,Gap-filled,wholesale,National,,,0.6,False,Weekly gap-fill,Interpolated,historical,False,,,199.0,134.03181818181818,137.62363636363636,11.4,12.5,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.4999999999999999,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,0,2607.54,587200.0,655500.0,792100.0,1065300.0,1338500.0,,,621350.0,88174.92084865557,757950.0,167300.14943209107,894550.0,246259.15211419048,1128207.894736842,376212.3913515246,723800.0,518900.0,1270200.0,518900.0,-11.631471389645775,-34.49059462189118,-61.23272319760926,,-44.926,-1.211944311079792,-1.62,13.159468392507568,0.977,0,0,0.333,465798.92,18,2016,2
Beans (red),2016-05-23,450600.0,NGN,NGN/MT,Gap-filled,wholesale,National,,,0.6,False,Weekly gap-fill,Interpolated,historical,False,,,199.0,134.03181818181818,137.62363636363636,11.4,12.5,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.4999999999999999,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,0,2264.32,518900.0,587200.0,723800.0,997000.0,1270200.0,,,553050.0,88174.92084865557,689650.0,167300.14943209107,826250.0,246259.15211419048,1094327.5,396287.94537724176,655500.0,450600.0,1201900.0,450600.0,-13.162459047986118,-37.74523348991434,-64.52527161076995,,-49.462,-1.5309876583403437,-1.624,13.018337526241023,0.977,0,0,0.333,404488.33,19,2016,2
Beans (red),2016-05-30,382300.0,NGN,NGN/MT,Gap-filled,wholesale,National,,,0.6,False,Weekly gap-fill,Interpolated,historical,False,,,199.0,134.03181818181818,137.62363636363636,11.4,12.5,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.4999999999999999,-0.8660254037844387,0.464723172043769,-0.8854560256532096,0,1921.11,450600.0,518900.0,655500.0,928700.0,1201900.0,,,484750.0,88174.92084865557,621350.0,167300.14943209107,757950.0,246259.15211419048,1060421.4285714286,416333.98148944933,587200.0,382300.0,1133600.0,382300.0,-15.15756768752774,-41.678108314263916,-68.19202928696231,,-54.287,-1.9951086395416215,-1.629,12.853963535427878,0.977,0,0,0.333,343177.74,20,2016,2
Beans (red),2016-06-06,314000.0,NGN,NGN/MT,Gap-filled,wholesale,National,,,0.6,False,Weekly gap-fill,Interpolated,historical,False,,,199.0,134.03181818181818,137.62363636363636,11.4,12.5,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1.2246467991473532e-16,-1.0,0.3546048870425358,-0.9350162426854148,0,1577.89,382300.0,450600.0,587200.0,860400.0,1133600.0,,,416450.0,88174.92084865557,553050.0,167300.14943209107,689650.0,246259.15211419048,1026493.1818181818,436353.933531533,518900.0,314000.0,1065300.0,314000.0,-17.8655506147005,-46.5258855585831,-72.30063514467184,,-59.43,-2.7079829271727593,-1.633,12.657151449598695,0.977,1,3,0.667,281867.15,21,2016,2
Beans (red),2016-06-13,245700.0,NGN,NGN/MT,WFP Nigeria Food Prices,wholesale,National,,,0.9,True,WFP VAM data — converted to NGN/MT,WFP,historical,False,,,199.0,147.138,148.41333333333333,11.4,12.5,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1.2246467991473532e-16,-1.0,0.2393156642875576,-0.970941817426052,0,1234.67,314000.0,382300.0,518900.0,792100.0,1065300.0,,,348150.0,88174.92084865557,484750.0,167300.14943209107,621350.0,246259.15211419048,992545.6521739131,456350.73505948036,450600.0,245700.0,997000.0,245700.0,-21.751592356687897,-52.6498361919445,-76.93607434525485,,-64.924,-3.8860417419873983,-1.637,12.411870628505058,1.066,1,3,0.667,220556.55,22,2016,2
Beans (red),2016-06-20,229600.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,0.9,True,WFP VAM data — converted from NGN/2.5KG to NGN/MT (×400),Agricome,historical,False,,,305.0,147.138,148.41333333333333,11.4,12.5,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1.2246467991473532e-16,-1.0,0.120536680255323,-0.992708874098054,0,752.79,245700.0,314000.0,450600.0,723800.0,997000.0,,,292900.0,69934.01652033634,422975.0,157367.99229830698,557400.0,239385.42144416398,960756.25,472710.2401629261,382300.0,229600.0,928700.0,229600.0,-6.552706552706555,-49.045716822015095,-76.97091273821465,,-69.514,15.198885803981343,-1.547,12.34409829881876,1.066,1,3,0.667,206104.13,23,2016,2
Beans (red),2016-06-27,232166.66666666663,NGN,NGN/MT,Gap-filled,wholesale,National,,,0.6,False,Weekly gap-fill,Interpolated,historical,False,,,305.0,147.138,148.41333333333333,11.4,12.5,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,0,761.2,229600.0,245700.0,382300.0,655500.0,928700.0,,,255366.66666666666,39721.83838198396,370058.3333333333,137991.38200603877,499355.55555555556,225195.33354214573,931612.6666666667,485157.7667052692,314000.0,229600.0,860400.0,229600.0,1.117886178861771,-39.27107855959544,-75.00089731165428,,-72.589,7.670592731568326,-1.442,12.35521509077515,1.066,1,3,0.667,208408.14,24,2016,2
Beans (red),2016-07-04,232166.66666666663,NGN,NGN/MT,Gap-filled,wholesale,National,,,0.6,False,Weekly gap-fill,Interpolated,historical,False,,,305.0,147.138,148.41333333333333,11.4,12.5,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,-0.4999999999999997,-0.8660254037844388,-0.1205366802553228,-0.992708874098054,0,761.2,232166.66666666663,229600.0,314000.0,587200.0,860400.0,,,234908.3333333333,7295.476782328253,325679.1666666666,113010.03458395485,447002.77777777775,205821.93807658774,904710.8974358974,494751.72676005005,245700.0,229600.0,792100.0,229600.0,0.0,-26.061571125265402,-73.01642646830932,,-74.035,-1.117886178861771,-1.359,12.35521509077515,1.066,1,3,0.667,208408.14,25,2016,3
Beans (red),2016-07-11,233450.0,NGN,NGN/MT,WFP Nigeria Food Prices,wholesale,National,,,0.9,True,WFP VAM data — converted to NGN/MT,WFP,historical,False,,,305.0,160.38933333333335,147.95,11.4,12.5,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,-0.4999999999999997,-0.8660254037844388,-0.2393156642875574,-0.970941817426052,0,765.41,232166.66666666663,232166.66666666663,245700.0,518900.0,792100.0,1680000.0,,231845.8333333333,1614.8256986579138,289997.9166666666,84840.68376683329,400448.61111111107,182531.33803975282,849074.3589743589,485325.4060302855,233450.0,229600.0,723800.0,229600.0,0.5527638190955031,-4.985754985754987,-70.52771114758238,,-72.694,0.5527638190955031,-1.288,12.360727483962409,1.128,1,3,0.667,209560.14,26,2016,3
Beans (red),2016-07-18,234000.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,0.9,True,WFP VAM data — converted from NGN/2.5KG to NGN/MT (×400),Agricome,historical,False,,,305.0,160.38933333333335,147.95,11.4,12.5,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,0,767.21,233450.0,232166.66666666663,229600.0,450600.0,723800.0,1680000.0,,232945.8333333333,927.2994442294837,262922.9166666666,55887.49394244355,359631.94444444444,156568.77639018546,793458.9743589743,468870.0435498748,234000.0,232166.66666666663,655500.0,229600.0,0.2355964874705574,1.9163763066202044,-67.67062724509533,,-70.642,-0.3171673316249457,-1.227,12.36308066783498,1.128,1,3,0.667,210053.86,27,2016,3
Beans (red),2016-07-25,238000.0,NGN,NGN/MT,Gap-filled,wholesale,National,,,0.6,False,Weekly gap-fill,Interpolated,historical,False,,,305.0,160.38933333333335,147.95,11.4,12.5,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,-0.4999999999999997,-0.8660254037844388,-0.464723172043768,-0.8854560256532101,0,780.33,234000.0,233450.0,232166.66666666663,382300.0,655500.0,1577550.0,,234404.16666666666,2517.287451031406,244885.41666666666,28363.297093670295,324840.27777777775,128764.23201879708,741937.8205128205,452579.2181500184,238000.0,232166.66666666663,587200.0,229600.0,1.7094017094017033,2.5125628140703737,-63.691838291380634,,-68.406,1.473805221931146,-1.168,12.380030154325457,1.128,1,3,0.667,213644.52,28,2016,3
Beans (red),2016-08-01,242000.0,NGN,NGN/MT,Gap-filled,wholesale,National,,,0.6,False,Weekly gap-fill,Interpolated,historical,False,,,305.0,160.38933333333335,147.95,17.6,19.4,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,0,793.44,238000.0,234000.0,232166.66666666663,314000.0,587200.0,1543400.0,,236862.5,3980.2376394727603,235885.41666666666,5539.937521136019,296073.61111111107,100218.91327840142,691883.9743589743,431886.7833763013,242000.0,233450.0,518900.0,229600.0,1.680672268907557,4.235463029432895,-58.787465940054496,,-65.766,-0.028729440494146274,-1.116,12.396697137361691,1.128,1,3,0.333,205782.31,29,2016,3
Beans (red),2016-08-08,246000.0,NGN,NGN/MT,Gap-filled,wholesale,National,,,0.6,False,Weekly gap-fill,Interpolated,historical,False,,,305.0,160.38933333333335,147.95,17.6,19.4,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,0,806.56,242000.0,238000.0,233450.0,245700.0,518900.0,1475100.0,,240000.0,5163.977794944096,235922.91666666666,5616.351817513812,273331.94444444444,72067.96191276192,644610.8974358975,409411.12238439644,246000.0,234000.0,450600.0,229600.0,1.6528925619834656,5.375883486828004,-52.59202158412025,,-62.768,-0.027779706924091485,-1.069,12.413090879946887,1.128,1,3,0.333,209183.67,30,2016,3
Beans (red),2016-08-15,250000.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,0.9,True,WFP VAM data — converted from NGN/2.5KG to NGN/MT (×400),Agricome,historical,False,,,305.0,174.41666666666666,148.05428571428573,17.6,19.4,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,0,819.67,246000.0,242000.0,234000.0,229600.0,450600.0,1406800.0,,244000.0,5163.977794944096,238472.91666666666,6834.4594745685245,256615.27777777775,45625.7057276728,600118.5897435897,385422.02890185255,250000.0,238000.0,382300.0,229600.0,1.6260162601626105,6.8376068376068355,-44.518419884598316,,-59.341,-0.026876301820855097,-1.026,12.429220196836383,1.195,1,3,0.333,212585.03,31,2016,3
Beans (red),2016-08-22,255887.5,NGN,NGN/MT,Gap-filled,wholesale,National,,,0.6,False,Weekly gap-fill,Interpolated,historical,False,,,305.0,174.41666666666666,148.05428571428573,17.6,19.4,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,0,838.98,250000.0,246000.0,238000.0,232166.66666666663,382300.0,1338500.0,,248471.875,5925.143941641899,241438.0208333333,8620.018528520655,246080.90277777775,22904.860213419794,558479.6474358975,360109.01714759873,255887.5,242000.0,314000.0,229600.0,2.354999999999996,7.515756302521015,-33.06630918127126,,-55.509,0.7289837398373855,-0.984,12.452497081708609,1.195,1,3,0.333,217591.41,32,2016,3
Beans (red),2016-08-29,261775.0,NGN,NGN/MT,Gap-filled,wholesale,National,,,0.6,False,Weekly gap-fill,Interpolated,historical,False,,,305.0,174.41666666666666,148.05428571428573,17.6,19.4,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,-0.8660254037844384,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691,0,858.28,255887.5,250000.0,242000.0,232166.66666666663,314000.0,1270200.0,,253415.625,6895.585657687756,245139.0625,10269.135964618312,241728.8194444444,10343.958286735091,519694.07051282056,333726.717415473,261775.0,246000.0,261775.0,229600.0,2.300815788188171,8.171487603305794,-16.63216560509554,,-51.238,-0.0541842118118252,-0.945,12.475244455222859,1.195,1,3,0.333,222597.79,33,2016,3
